source_name	source_id	source_date	type_ordre	sexe	nom	prenom	nom_complet	objet (données brutes)	a_sa_demande	ambassadeur	ambassadeur_pays	ambassadeur_thematique	autres_prenoms	cabinet	cabinet_ministeriel	conseil_administration	conseil_des_ministres	conseiller_affaire_etrangeres	corps	cour_comptes	date_debut	date_fin	depart_retraite	duree	nom_alternatif
JORF	JORFTEXT000000593934	2002-11-01	nomination	M	Perrier de La Bathie	Philippe	Philippe Perrier de La Bathie	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Namibie		oui	Namibie						oui								
JORF	JORFTEXT000000598968	2002-10-23	nomination	M	Schrameck	Olivier	Olivier Schrameck	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume d'Espagne		oui	Espagne						oui								
JORF	JORFTEXT000000599418	2002-10-15	nomination	M	Subrenat	Jean-Jacques	Jean-Jacques Subrenat	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Finlande		oui	Finlande						oui								
JORF	JORFTEXT000000599417	2002-10-15	nomination	M	Lequertier	Daniel	Daniel Lequertier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République portugaise		oui	Portugal						oui								
JORF	JORFTEXT000000599317	2002-10-10	nomination	M	Foucher	Michel	Michel Foucher	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Lettonie		oui	Lettonie						oui								
JORF	JORFTEXT000000415157	2002-10-10	nomination	M	Chmelewsky	Stéphane	Stéphane Chmelewsky	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Bélarus		oui	Biélorussie						oui								
JORF	JORFTEXT000000415156	2002-10-10	nomination	M	Taix	Jean-Paul	Jean-Paul Taix	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Congo		oui	République du Congo						oui								
JORF	JORFTEXT000000232990	2002-10-09	nomination	M	Lapouge	Jacques	Jacques Lapouge	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Malaisie		oui	Malaisie						oui								
JORF	JORFTEXT000000774949	2002-10-03	nomination	M	Carrasco-Saulnier	Norbert	Norbert Carrasco-Saulnier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Costa Rica		oui	Costa Rica						oui								
JORF	JORFTEXT000000227433	2002-10-03	nomination	M	Losguardi	Claude	Claude Losguardi	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Etat du Koweït		oui	Koweït						oui								
JORF	JORFTEXT000000598240	2002-09-21	nomination	M	Normand	Nicolas	Nicolas Normand	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Mali		oui	Mali						oui								
JORF	JORFTEXT000000774978	2002-09-12	nomination	F	de Ghaisne de Bourmont	Chantal	Chantal de Ghaisne de Bourmont	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République d'Estonie		oui	Estonie						oui								
JORF	JORFTEXT000000774977	2002-09-12	nomination	M	Casa	Jean-Michel	Jean-Michel Casa	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume hachémite de Jordanie		oui	Jordanie						oui								
JORF	JORFTEXT000000774976	2002-09-12	nomination	M	Etienne	Philippe	Philippe Etienne	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Roumanie		oui	Roumanie						oui								
JORF	JORFTEXT000000593660	2002-09-12	nomination	M	Cousseran	Jean-Claude	Jean-Claude Cousseran	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République arabe d'Egypte		oui	Égypte						oui								
JORF	JORFTEXT000000593659	2002-09-12	nomination	M	Hennekinne	Loïc	Loïc Hennekinne	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République italienne		oui	Italie						oui								
JORF	JORFTEXT000000409449	2002-09-12	nomination	M	Girault	Jean-François	Jean-François Girault	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République arabe syrienne		oui	Syrie						oui								
JORF	JORFTEXT000000409448	2002-09-12	nomination	F	née Catherine Greverie	Boivineau	Boivineau, née Catherine Greverie	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République de Madagascar		oui	Madagascar						oui								
JORF	JORFTEXT000000775503	2002-09-10	nomination	M	Sambrana	Gérard	Gérard Sambrana	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Etat d'Erythrée		oui	Érythrée						oui								
JORF	JORFTEXT000000594075	2002-09-10	nomination	M	Bernard	Daniel	Daniel Bernard	ambassadeur, haut représentant de la République française auprès de la République algérienne démocratique et populaire		oui	Algérie						oui								
JORF	JORFTEXT000000597582	2002-09-03	nomination	M	Azouaou	Alain	Alain Azouaou	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Etat du Qatar		oui	Qatar						oui								
JORF	JORFTEXT000000597581	2002-09-03	nomination	M	Aubin de la Messuziere	Yves	Yves Aubin de la Messuziere	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République tunisienne		oui	Tunisie						oui								
JORF	JORFTEXT000000780717	2002-09-01	nomination	M	Errera	Gérard	Gérard Errera	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord		oui	Royaume-Uni						oui								
JORF	JORFTEXT000000779505	2002-07-30	nomination	M	Ladsous	Hervé	Hervé Ladsous	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique de Timor-Est;en résidence à Jakarta		oui	Timor oriental						oui								
JORF	JORFTEXT000000779765	2002-07-27	nomination	F	Bermann	Sylvie	Sylvie Bermann	ambassadrice, représentante permanente de la France auprès de l'Union de l'Europe occidentale et représentante de la France au comité politique et de sécurité de l'Union européenne à Bruxelles		oui		oui					oui								
JORF	JORFTEXT000000231291	2002-07-06	nomination	M	Serre	Georges	Georges Serre	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique du Congo		oui	République démocratique du Congo						oui								
JORF	JORFTEXT000000590882	2002-05-17	nomination	M	Sellal	Pierre	Pierre Sellal	ambassadeur, représentant permanent de la France auprès de l'Union européenne, à Bruxelles		oui		oui					oui								
JORF	JORFTEXT000000413340	2002-05-05	nomination	M	de Suremain	Philippe	Philippe de Suremain	ambassadeur extraordinaire et plénipotentiaire de la République française en Ukraine		oui	Ukraine						oui								
JORF	JORFTEXT000000777975	2002-04-26	nomination	M	Lafon	Jean-Pierre	Jean-Pierre Lafon	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République populaire de Chine		oui	Chine						oui								
JORF	JORFTEXT000000777983	2002-04-20	nomination	M	Morel	Pierre	Pierre Morel	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Saint-Siège		oui	Vatican						oui								
JORF	JORFTEXT000000778201	2002-04-19	nomination	M	Gain	Bruno	Bruno Gain	ambassadeur, représentant permanent de la France auprès de la Communauté du Pacifique		oui		oui					oui								
JORF	JORFTEXT000000773146	2002-04-13	nomination	M	Berniard	Pierre-Antoine	Pierre-Antoine Berniard	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Commonwealth des Bahamas;en résidence à Kingston		oui	Bahamas						oui								
JORF	JORFTEXT000000222734	2002-04-13	nomination	M	Garbe	Jean	Jean Garbe	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Vanuatu		oui	Vanuatu						oui								
JORF	JORFTEXT000000222241	2002-04-09	nomination	F	Sillon	Renée	Renée Sillon, épouse Veyret	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République de Palau;en résidence à Manille		oui	Palaos						oui								Veyret
JORF	JORFTEXT000000228686	2002-04-05	nomination	M	Garrigue-Guyonnaud	Pierre	Pierre Garrigue-Guyonnaud	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Grand-Duché de Luxembourg		oui	Luxembourg						oui								
JORF	JORFTEXT000000403471	2002-03-22	renouvellement	M	Musitelli	Jean	Jean Musitelli	ambassadeur, délégué permanent de la France auprès de l'UNESCO, nommé membre du conseil d'administration du Centre international d'études pédagogiques;au titre des personnalités choisies;en raison de leur compétence		oui		oui				oui								trois ans	
JORF	JORFTEXT000000218129	2002-03-14	nomination	M	Guinhut	Jean-Pierre	Jean-Pierre Guinhut	ambassadeur extraordinaire et plénipotentiaire de la République française en Afghanistan		oui	Afghanistan						oui								
JORF	JORFTEXT000000594512	2002-03-07	nomination	F	Sillon	Renée	Renée Sillon, épouse Veyret	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République des Philippines		oui	Philippines						oui								Veyret
JORF	JORFTEXT000000776039	2002-02-21	nomination	M	de Bonnecorse Benault de Lubières	Michel	Michel de Bonnecorse Benault de Lubières	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Principauté de Liechtenstein;en résidence à Berne		oui	Liechtenstein						oui								
JORF	JORFTEXT000000585738	2002-02-15	nomination	M	Chouraqui	Gilles	Gilles Chouraqui	ambassadeur, représentant permanent de la France auprès du Conseil de l'Europe à Strasbourg		oui		oui					oui								
JORF	JORFTEXT000000409447	2002-02-01	nomination	M	Borja de Mozota	Thierry	Thierry Borja de Mozota	ambassadeur extraordinaire et plénipotentiaire de la République française au Brunei Darussalam		oui	Brunei						oui								
JORF	JORFTEXT000000409446	2002-02-01	nomination	M	Moyret	Jean-Claude	Jean-Claude Moyret	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République dominicaine		oui	Dominique						oui								
JORF	JORFTEXT000000409375	2002-01-25	nomination	M	Cadet	Jean	Jean Cadet	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume du Lesotho;en résidence à Pretoria		oui	Lesotho						oui								
JORF	JORFTEXT000000585000	2002-01-22	nomination	M	Pottier	Bernard	Bernard Pottier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique populaire lao		oui	Laos						oui								
JORF	JORFTEXT000000226263	2002-01-09	nomination	M	Grasset	Frédéric	Frédéric Grasset	ambassadeur extraordinaire et plénipotentiaire de la République française au Royaume du Maroc		oui	Maroc						oui								
JORF	JORFTEXT000000593179	2002-01-06	nomination	M	Villemur	Patrick	Patrick Villemur	ambassadeur, représentant permanent de la France auprès de l'Office des Nations unies et des organisations internationales à Vienne		oui		oui					oui								
JORF	JORFTEXT000000409046	2001-12-29	nomination	M	de Combles de Nayves	Dominique	Dominique de Combles de Nayves	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Hongrie		oui	Hongrie						oui								
JORF	JORFTEXT000000762985	2001-12-21	nomination	M	Guelluy	Philippe	Philippe Guelluy	ambassadeur extraodinaire et plénipotentiaire de la République française au Canada		oui		oui					oui								
JORF	JORFTEXT000000215645	2001-12-20	nomination	M	Gautrat	Patrick	Patrick Gautrat	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Pologne		oui	Pologne						oui								
JORF	JORFTEXT000000764861	2001-12-19	nomination	M	Cuny	Henry	Henry Cuny	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Arménie		oui	Arménie						oui								
JORF	JORFTEXT000000395992	2001-12-19	nomination	M	de Bonnecorse Benault de Lubières	Michel	Michel de Bonnecorse Benault de Lubières	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Confédération suisse		oui	Suisse						oui								
JORF	JORFTEXT000000405950	2001-12-15	nomination	M	Briottet	Alain	Alain Briottet	ambassadeur, délégué à la coopération régionale dans la zone Antilles-Guyane		oui		oui					oui								
JORF	JORFTEXT000000762988	2001-11-23	nomination	M	de Belenet	Régis	Régis de Belenet	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume du Danemark		oui	Danemark						oui								
JORF	JORFTEXT000000580703	2001-11-23	nomination	M	Simon	Jean-Marc	Jean-Marc Simon	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République fédérale du Nigeria		oui	Nigeria						oui								
JORF	JORFTEXT000000222209	2001-11-16	nomination	M	Monchau	Jean-Paul	Jean-Paul Monchau	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Malawi;en résidence à Lusaka		oui	Malawi						oui								
JORF	JORFTEXT000000773503	2001-11-07	nomination	M	d'Aboville	Benoît	Benoît d'Aboville	ambassadeur, représentant permanent de la France au conseil de l'Organisation du traité de l'Atlantique Nord à Bruxelles		oui		oui					oui								
JORF	JORFTEXT000000591447	2001-11-07	nomination	F	Quincy	Bérengère	Bérengère Quincy, née Odier	ambassadrice itinérante déléguée à l'environnement		oui		oui					oui								Odier
JORF	JORFTEXT000000225311	2001-11-03	détachement	M	Pouillieute	Antoine	Antoine Pouillieute	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République socialiste du Vietnam		oui	Vietnam										2001-11-01			trois ans	
JORF	JORFTEXT000000407413	2001-10-31	nomination	M	Ladsous	Hervé	Hervé Ladsous	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Indonésie		oui	Indonésie						oui								
JORF	JORFTEXT000000406485	2001-10-24	nomination	M	Pouillieute	Antoine	Antoine Pouillieute	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République socialiste du Vietnam		oui	Vietnam						oui								
